timestamp,token_volume,transaction_count,unique_wallets,new_wallets,sniper_tx_count,wash_tx_count,avg_tx_size
2025-02-25 15:00:00,-68963004.24958892,335,104,15,0.0,202,218014.49463093752
2025-02-25 16:00:00,-17470.780775847998,278,111,16,0.0,147,2545.905805589266
2025-02-25 17:00:00,-33298.151313985,162,85,14,0.0,75,1209.3653706292407
2025-02-25 18:00:00,35023378.87224191,116,81,14,0.0,42,302443.1453706287
2025-02-25 19:00:00,390684.566796024,139,59,9,0.0,74,3233.9543368920286
2025-02-25 20:00:00,393781.867494565,195,81,10,0.0,103,3280.8482515867645
2025-02-25 21:00:00,-883369.0927054441,118,69,7,0.0,51,8269.600118903967
2025-02-25 22:00:00,-38322.057787141996,135,61,6,0.0,77,1248.471658853022
2025-02-25 23:00:00,49.48979431800035,245,67,10,0.0,157,469.36674891233474
2025-02-26 00:00:00,770204.1695459039,88,56,12,0.0,35,9629.366125977818
2025-02-26 01:00:00,-22379.488853833,143,62,6,0.0,78,1250.27696096686
2025-02-26 02:00:00,-83682.362723,71,55,8,0.0,28,1426.7806332816901
2025-02-26 03:00:00,-6044.448226999997,109,65,9,0.0,51,1076.5832698629724
2025-02-26 04:00:00,269614.75187557604,98,70,7,0.0,31,8417.297733881878
2025-02-26 05:00:00,-195166.621282752,103,50,10,0.0,52,4299.804102997592
2025-02-26 06:00:00,-35693.930248011995,385,82,11,0.0,237,2352.5234089768205
2025-02-26 07:00:00,5531237.741406953,100,65,13,0.0,41,59126.701213742585
2025-02-26 08:00:00,-73758.851217496,90,58,6,0.0,43,2297.009340868267
2025-02-26 09:00:00,394055.731844945,75,52,10,0.0,28,9460.955460706973
2025-02-26 10:00:00,-21353.683695891996,203,71,8,0.0,129,1517.109530561872
2025-02-26 11:00:00,-1081626.876853122,415,90,17,0.0,241,5276.300301250887
2025-02-26 12:00:00,9434594.536658315,133,64,9,0.0,66,75417.83912046353
2025-02-26 13:00:00,-36564.586468710004,160,83,12,0.0,93,2882.4489891917374
2025-02-26 14:00:00,78022750.54347402,151,80,9,0.0,71,518855.84152819816
2025-02-26 15:00:00,6567115.541949955,174,99,15,0.0,82,39768.68747993276
2025-02-26 16:00:00,92952795.08155163,186,88,15,0.0,90,500854.38139184465
2025-02-26 17:00:00,-100723.14009342201,164,76,19,0.0,74,1398.4045936427194
2025-02-26 18:00:00,410916.16173887596,113,62,7,0.0,56,25760.388832310193
2025-02-26 19:00:00,-131843.34354584193,158,74,3,0.0,95,11935.120872269468
2025-02-26 20:00:00,-14240.663643533999,91,68,12,0.0,31,399.672226840989
2025-02-26 21:00:00,350.00000000800003,89,52,5,0.0,40,170.6887667644944
2025-02-26 22:00:00,420913.994761774,225,77,7,0.0,130,3758.667652632471
2025-02-26 23:00:00,-4782.135739476,59,46,4,0.0,20,1160.9778045321355
2025-02-27 00:00:00,-6736.199685384002,236,51,6,0.0,149,788.4985673643221
2025-02-27 01:00:00,-2509.7409239839994,120,60,10,0.0,60,832.2298420666666
2025-02-27 02:00:00,-19168.387903718998,164,61,11,0.0,94,750.3111909984817
2025-02-27 03:00:00,25433.152881016,69,46,2,0.0,30,1831.0321860743188
2025-02-27 04:00:00,-7.872474825999319,107,51,3,0.0,56,283.3292031105234
2025-02-27 05:00:00,3007677.3361927085,71,46,4,0.0,37,44198.09174550316
2025-02-27 06:00:00,427566.214437367,87,44,7,0.0,47,6617.914660054172
2025-02-27 07:00:00,-3257.900429560985,150,64,6,0.0,92,5827.810547077073
2025-02-27 08:00:00,337495.584860852,182,77,14,0.0,100,3688.638139898648
